Time,IL1,IL2,Rede,Vbus11,Vpv,HIL0 digital input 19,HIL0 digital input 15,HIL0 digital input 18,HIL0 digital input 14,HIL0 digital input 28
0.0257,1.346982,-1.1651078,-203.52902,429.5461,22.778656,0.0,1.0,1.0,0.0,1.0
0.0258,0.77692574,-1.2213141,-211.29303,429.34863,22.776997,0.0,1.0,1.0,0.0,1.0
0.0259,0.77612066,-1.2775351,-218.08418,429.20874,22.775188,0.0,1.0,1.0,0.0,1.0
0.026,-0.23461004,-1.2692381,-224.2265,429.00256,22.773184,0.0,0.0,1.0,0.0,1.0
0.0261,-0.20122808,-1.3347315,-230.13956,428.65668,22.77103,0.0,0.0,1.0,0.0,1.0
0.0262,-0.6918905,-1.3441358,-236.21074,428.45697,22.76874,0.0,0.0,1.0,0.0,1.0
0.0263,-1.3301611,-1.3733567,-242.67903,427.968,22.76633,0.0,0.0,1.0,0.0,1.0
0.0264,-1.166597,-1.4364433,-249.56569,427.62988,22.763716,0.0,0.0,1.0,0.0,1.0
0.0265,-2.035756,-1.4376944,-256.671,427.17105,22.76059,0.0,0.0,1.0,0.0,1.0
0.0266,-1.9309043,-1.4936986,-263.63568,426.5974,22.757034,0.0,0.0,1.0,0.0,1.0
0.0267,-2.3865454,-1.5092205,-270.0448,426.0906,22.75306,0.0,1.0,1.0,0.0,1.0
0.0268,-2.531017,-1.539466,-275.54022,425.46912,22.748783,0.0,1.0,1.0,0.0,1.0
0.0269,-2.5846477,-1.5686183,-279.9072,424.89752,22.744293,0.0,1.0,1.0,0.0,1.0
0.027,-2.5869226,-1.5894706,-283.10995,424.3049,22.739326,0.0,1.0,1.0,0.0,1.0
0.0271,-3.09089,-1.5761486,-285.27042,423.77377,22.734163,0.0,1.0,1.0,0.0,1.0
0.0272,-3.4145486,-1.602986,-286.6026,423.06854,22.728607,0.0,1.0,1.0,0.0,1.0
0.0273,-3.364654,-1.6450449,-287.33054,422.5439,22.72378,0.0,1.0,1.0,0.0,1.0
0.0274,-3.6980085,-1.6652575,-287.62012,421.90973,22.719383,0.0,1.0,1.0,0.0,1.0
0.0275,-3.8106968,-1.6777633,-287.55057,421.36588,22.7158,0.0,1.0,1.0,0.0,1.0
0.0276,-3.62967,-1.7165273,-287.1333,420.74112,22.7136,0.0,1.0,1.0,0.0,1.0
0.0277,-4.4496884,-1.6903998,-286.36865,420.27957,22.712759,0.0,1.0,1.0,0.0,1.0
0.0278,-4.3992124,-1.7146742,-285.3147,419.61404,22.711847,0.0,1.0,0.0,0.0,1.0
0.0279,-4.6347537,-1.7214712,-284.13657,419.14493,22.71134,0.0,1.0,0.0,0.0,1.0
0.028,-5.0522504,-1.709787,-283.1092,418.5091,22.710888,1.0,1.0,0.0,0.0,1.0
0.0281,-3.0714397,-1.7044102,-282.56372,418.0975,22.710184,1.0,1.0,0.0,0.0,1.0
0.0282,-2.01113,-1.6908777,-282.78696,417.46414,22.709352,1.0,1.0,0.0,0.0,1.0
0.0283,-0.8889,-1.6523824,-283.90387,417.01767,22.708366,1.0,1.0,0.0,0.0,1.0
0.0284,0.6733147,-1.6462762,-285.78342,416.37958,22.707165,1.0,1.0,0.0,0.0,1.0
0.0285,0.91148674,-1.5831072,-288.00528,415.91318,22.705706,0.0,1.0,1.0,0.0,1.0
0.0286,0.9991503,-1.5941051,-289.90985,415.142,22.70297,0.0,1.0,1.0,0.0,1.0
0.0287,0.9938155,-1.6102222,-290.7293,414.56467,22.699898,0.0,1.0,1.0,0.0,1.0
0.0288,0.81657964,-1.6351008,-289.77087,414.02304,22.696648,0.0,1.0,1.0,0.0,1.0
0.0289,0.8235388,-1.6464375,-286.60373,413.63483,22.69345,0.0,1.0,1.0,0.0,1.0
0.029,0.7067923,-1.6317797,-281.19537,413.26056,22.691313,0.0,1.0,1.0,0.0,1.0
0.0291,0.6733488,-1.6191525,-273.95248,412.95572,22.689615,0.0,1.0,1.0,0.0,1.0
0.0292,0.7852062,-1.5963961,-265.64624,412.75098,22.687843,0.0,1.0,1.0,0.0,1.0
0.0293,0.4356263,-1.5357634,-257.23486,412.6301,22.685963,0.0,1.0,1.0,0.0,1.0
0.0294,0.3906364,-1.4979117,-249.62546,412.43442,22.683912,0.0,1.0,1.0,0.0,1.0
0.0295,0.077535026,-1.4411641,-243.43794,412.34134,22.681795,0.0,0.0,1.0,0.0,1.0
0.0296,-0.009877902,-1.3940021,-238.8364,412.1879,22.679642,0.0,0.0,1.0,0.0,1.0
0.0297,-0.46934542,-1.3181833,-235.4764,412.1211,22.677414,0.0,0.0,1.0,0.0,1.0
0.0298,-0.64736,-1.2658856,-232.5865,412.01218,22.675127,0.0,0.0,1.0,0.0,1.0
0.0299,-0.9030651,-1.2106222,-229.1649,412.0353,22.672764,0.0,0.0,1.0,0.0,1.0
0.03,-1.184142,-1.1900647,-224.23956,411.9749,22.670334,0.0,0.0,1.0,0.0,1.0
0.0301,-1.173838,-1.1868513,-217.1221,412.09494,22.66736,0.0,0.0,1.0,0.0,1.0
0.0302,-1.5968134,-1.1685491,-207.58603,412.22052,22.663904,0.0,1.0,1.0,0.0,1.0
0.0303,-1.7468282,-1.1502533,-195.92096,412.49597,22.660334,0.0,1.0,1.0,0.0,1.0
0.0304,-2.2352352,-1.0926911,-182.84879,412.82245,22.656408,0.0,1.0,1.0,0.0,1.0
0.0305,-2.5539708,-1.0433574,-169.32628,413.15808,22.65227,0.0,1.0,1.0,0.0,1.0
0.0306,-3.0269606,-0.97652316,-156.29018,413.54095,22.64824,0.0,1.0,1.0,0.0,1.0
0.0307,-3.708351,-0.8935776,-144.4159,413.91238,22.644014,0.0,1.0,1.0,0.0,1.0
0.0308,-4.091516,-0.8423407,-133.95699,414.25647,22.639597,0.0,1.0,1.0,0.0,1.0
0.0309,-4.907025,-0.7468444,-124.70722,414.68558,22.634823,0.0,1.0,1.0,0.0,1.0
0.031,-5.290416,-0.69428724,-116.092964,415.063,22.62972,0.0,1.0,0.0,0.0,1.0
0.0311,-5.676172,-0.6398577,-107.365364,415.51688,22.624361,1.0,1.0,0.0,0.0,1.0
0.0312,-4.4144664,-0.58460647,-97.8345,416.05405,22.618752,1.0,1.0,0.0,0.0,1.0
0.0313,-3.6085951,-0.52749294,-87.07723,416.59506,22.612759,1.0,1.0,0.0,0.0,1.0
0.0314,-2.2887642,-0.53058463,-75.05968,417.12125,22.606611,1.0,1.0,0.0,0.0,1.0
0.0315,-1.6385735,-0.4665269,-62.141598,417.7192,22.60042,1.0,1.0,0.0,0.0,1.0
0.0316,-0.8414185,-0.39553264,-48.965214,418.2613,22.594374,1.0,1.0,0.0,0.0,1.0
0.0317,0.07123654,-0.33032152,-36.264236,418.83017,22.588259,1.0,1.0,0.0,0.0,1.0
0.0318,0.60817486,-0.24179617,-24.651209,419.3687,22.582148,1.0,1.0,0.0,0.0,1.0
0.0319,1.580898,-0.17101748,-14.4456415,419.9138,22.576092,1.0,1.0,0.0,0.0,1.0
0.032,1.9230711,-0.06567223,-5.591425,420.426,22.569956,1.0,1.0,0.0,0.0,1.0
0.0321,2.8393416,-0.025386648,2.3156052,420.94733,22.56376,1.0,1.0,0.0,0.0,1.0
0.0322,3.489172,0.047897413,9.90224,421.4628,22.557522,1.0,1.0,0.0,0.0,1.0
0.0323,3.8203301,0.13817309,17.835028,421.96527,22.551258,1.0,1.0,0.0,0.0,1.0
0.0324,4.9125414,0.13616633,26.635729,422.4501,22.545113,1.0,1.0,0.0,0.0,1.0
0.0325,5.509704,0.18932743,36.548912,422.88214,22.539452,1.0,1.0,0.0,0.0,1.0
0.0326,5.7612457,0.26116967,47.4978,423.35007,22.533922,1.0,1.0,0.0,0.0,1.0
0.0327,6.4384313,0.30108872,59.136322,423.73407,22.52831,0.0,1.0,1.0,0.0,1.0
0.0328,6.689351,0.36012784,70.97626,424.10727,22.52283,0.0,1.0,1.0,0.0,1.0
0.0329,5.620729,0.4282976,82.54664,424.53976,22.51754,0.0,1.0,1.0,0.0,1.0
0.033,4.8131375,0.50471383,93.53463,424.88116,22.512362,0.0,0.0,1.0,0.0,1.0
0.0331,4.0403986,0.5763793,103.86574,425.22644,22.507195,0.0,0.0,1.0,0.0,1.0
0.0332,3.3142076,0.6321936,113.70121,425.53052,22.502295,0.0,0.0,1.0,0.0,1.0
0.0333,2.4916637,0.7006754,123.3581,425.7765,22.497602,0.0,0.0,1.0,0.0,1.0
0.0334,1.6400282,0.75256646,133.18121,426.03302,22.49283,0.0,0.0,1.0,0.0,1.0
0.0335,1.0130597,0.78048587,143.41023,426.20117,22.48771,0.0,0.0,1.0,0.0,1.0
0.0336,-0.1374571,0.84611434,154.08568,426.27905,22.48227,0.0,0.0,1.0,0.0,1.0
0.0337,-0.90613294,0.8895089,165.0235,426.36362,22.476965,0.0,1.0,1.0,0.0,1.0
0.0338,-1.9581352,0.95174783,175.86525,426.32516,22.471594,0.0,1.0,0.0,0.0,1.0
0.0339,-2.9355304,0.9999199,186.18651,426.29413,22.466072,0.0,1.0,0.0,0.0,1.0
0.034,-3.1356905,1.0406773,195.6279,426.15283,22.460464,1.0,1.0,0.0,0.0,1.0
0.0341,-2.5610323,1.0948783,204.00629,426.04544,22.454641,1.0,1.0,0.0,0.0,1.0
0.0342,-1.9342712,1.1299293,211.37122,425.87122,22.448633,1.0,1.0,0.0,0.0,1.0
0.0343,-1.6798549,1.1798335,217.9886,425.64444,22.442593,1.0,1.0,0.0,0.0,1.0
0.0344,-1.1083428,1.1990628,224.25807,425.46753,22.436672,1.0,1.0,0.0,0.0,1.0
0.0345,-0.7337687,1.2452823,230.59018,425.1313,22.430767,1.0,1.0,0.0,0.0,1.0
0.0346,-0.39619103,1.2694014,237.28203,424.87393,22.424736,1.0,1.0,0.0,0.0,1.0
0.0347,0.17069547,1.2965709,244.42905,424.4302,22.41871,1.0,1.0,0.0,0.0,1.0
0.0348,0.35833082,1.3318226,251.89919,424.07263,22.412947,1.0,1.0,0.0,0.0,1.0
0.0349,1.0646744,1.344345,259.37396,423.59207,22.407368,1.0,1.0,0.0,0.0,1.0
0.035,1.0699399,1.40109,266.44168,423.0985,22.401766,1.0,1.0,0.0,0.0,1.0
0.0351,1.3627187,1.4262595,272.71143,422.63452,22.396265,1.0,1.0,0.0,0.0,1.0
0.0352,1.5642593,1.4490777,277.9113,422.1375,22.390732,1.0,1.0,0.0,0.0,1.0
0.0353,1.7413836,1.4699771,281.94305,421.63403,22.385456,1.0,1.0,0.0,0.0,1.0
0.0354,2.045331,1.4739939,284.87897,421.16214,22.380184,1.0,1.0,0.0,0.0,1.0
0.0355,2.2255366,1.4895629,286.90887,420.61786,22.37482,1.0,1.0,0.0,0.0,1.0
0.0356,2.3251553,1.5206246,288.2597,420.09967,22.369411,1.0,1.0,0.0,0.0,1.0
0.0357,2.2732904,1.5554986,289.11975,419.61435,22.363966,1.0,1.0,0.0,0.0,1.0
0.0358,2.9148657,1.5560814,289.59485,419.10126,22.358511,1.0,1.0,0.0,0.0,1.0
0.0359,2.8835013,1.5946146,289.71173,418.5456,22.353163,1.0,1.0,0.0,0.0,1.0
0.036,3.2859688,1.5871447,289.46436,418.1453,22.34774,1.0,1.0,0.0,0.0,1.0
0.0361,3.4970148,1.5720417,288.88223,417.6503,22.342442,1.0,1.0,0.0,0.0,1.0
0.0362,3.7590418,1.5846858,288.08948,417.02457,22.337402,1.0,1.0,0.0,0.0,1.0
0.0363,3.691502,1.6015105,287.32556,416.61548,22.332401,1.0,1.0,0.0,0.0,1.0
0.0364,3.997158,1.5994135,286.91022,416.06244,22.327526,1.0,1.0,0.0,0.0,1.0
0.0365,4.075445,1.6142745,287.15616,415.56482,22.322905,1.0,0.0,0.0,0.0,1.0
0.0366,4.478106,1.5834,288.25302,415.10287,22.318676,0.0,0.0,1.0,0.0,1.0
0.0367,4.478035,1.5431751,290.16095,414.603,22.314524,0.0,0.0,1.0,0.0,1.0
0.0368,3.7480104,1.4797869,292.55334,414.09586,22.310942,0.0,0.0,1.0,0.0,1.0
0.0369,2.2393456,1.4814293,294.83817,413.46494,22.308174,0.0,0.0,1.0,0.0,1.0
0.037,0.8077091,1.4772177,296.26404,413.06342,22.305452,0.0,0.0,1.0,0.0,1.0
0.0371,-0.19916847,1.4966904,296.09045,412.51285,22.30275,0.0,0.0,0.0,0.0,1.0
0.0372,-1.344641,1.5336541,293.77988,412.08334,22.300217,1.0,1.0,0.0,0.0,1.0
0.0373,-1.3112153,1.5510454,289.15652,411.76807,22.297758,1.0,1.0,0.0,0.0,1.0
0.0374,-1.5855114,1.5488646,282.4828,411.5601,22.295473,1.0,1.0,0.0,0.0,1.0
0.0375,-1.2922105,1.5145308,274.4235,411.37415,22.292946,1.0,1.0,0.0,0.0,1.0
0.0376,-1.5799562,1.5002574,265.8992,411.2316,22.290157,1.0,1.0,0.0,0.0,1.0
0.0377,-1.5378367,1.4319941,257.86197,411.2283,22.28727,1.0,1.0,0.0,0.0,1.0
0.0378,-1.1299602,1.3485628,251.0512,411.15503,22.284935,1.0,1.0,0.0,0.0,1.0
0.0379,-1.3419405,1.2925746,245.79573,411.11514,22.283215,1.0,1.0,0.0,0.0,1.0
0.038,-0.43593866,1.2139227,241.91908,411.0238,22.28174,1.0,1.0,0.0,0.0,1.0
0.0381,-0.6229339,1.2069905,238.77611,410.96823,22.280645,1.0,1.0,0.0,0.0,1.0
0.0382,-0.34436098,1.170578,235.41582,411.02075,22.279902,1.0,1.0,0.0,0.0,1.0
0.0383,-0.21473396,1.1364903,230.82753,411.04398,22.279766,1.0,1.0,0.0,0.0,1.0
0.0384,-0.024133129,1.1219572,224.205,411.1372,22.280209,1.0,1.0,0.0,0.0,1.0
0.0385,-0.11288139,1.1008285,215.15657,411.3774,22.281101,1.0,1.0,0.0,0.0,1.0
0.0386,0.48327023,1.0566618,203.80421,411.59982,22.282282,1.0,1.0,0.0,0.0,1.0
0.0387,0.43105572,1.0567632,190.7449,411.8967,22.283691,1.0,1.0,0.0,0.0,1.0
0.0388,0.9321215,1.0045804,176.88602,412.3383,22.285284,1.0,1.0,0.0,0.0,1.0
0.0389,1.2989355,0.94329125,163.20206,412.74225,22.28695,1.0,1.0,0.0,0.0,1.0
0.039,1.7644584,0.86424756,150.48083,413.21225,22.289139,1.0,1.0,0.0,0.0,1.0
0.0391,2.2361214,0.8032207,139.1296,413.62573,22.291607,1.0,1.0,0.0,0.0,1.0
0.0392,2.6606772,0.7181927,129.09364,414.16153,22.294249,1.0,1.0,0.0,0.0,1.0
0.0393,3.5879786,0.6303415,119.90691,414.59955,22.297249,1.0,1.0,0.0,0.0,1.0
0.0394,3.4777908,0.600005,110.85608,415.1549,22.300455,1.0,1.0,0.0,0.0,1.0
0.0395,4.634233,0.52445096,101.20832,415.651,22.304241,1.0,1.0,0.0,0.0,1.0
0.0396,4.7294025,0.49959585,90.43533,416.23462,22.308426,1.0,1.0,0.0,0.0,1.0
0.0397,5.8091316,0.43788755,78.36939,416.80008,22.313177,0.0,1.0,1.0,0.0,1.0
0.0398,4.514003,0.4308602,65.24869,417.46945,22.31846,0.0,1.0,1.0,0.0,1.0
0.0399,3.4937255,0.36561087,51.642136,418.1649,22.324121,0.0,0.0,1.0,0.0,1.0
0.04,3.0537455,0.28146416,38.27929,418.80975,22.330252,0.0,0.0,1.0,0.0,1.0
0.0401,1.7844658,0.24013115,25.837816,419.46902,22.33644,0.0,0.0,1.0,0.0,1.0
0.0402,1.415007,0.12215402,14.7515745,420.129,22.343132,0.0,0.0,1.0,0.0,1.0
0.0403,0.54047465,0.06617978,5.0943694,420.78943,22.350346,0.0,0.0,1.0,0.0,1.0
0.0404,-0.3622475,-0.005281142,-3.4294803,421.42972,22.357912,0.0,0.0,1.0,0.0,1.0
0.0405,-0.702488,-0.094425656,-11.389045,422.05777,22.36589,0.0,0.0,1.0,0.0,1.0
0.0406,-1.9138316,-0.12607293,-19.457302,422.6793,22.374298,0.0,0.0,1.0,0.0,1.0
0.0407,-2.092335,-0.21814556,-28.220716,423.27863,22.382881,0.0,1.0,1.0,0.0,1.0
0.0408,-3.1228788,-0.2361594,-38.024303,423.85696,22.391459,0.0,1.0,1.0,0.0,1.0
0.0409,-3.7801774,-0.28073934,-48.89567,424.38455,22.400005,0.0,1.0,1.0,0.0,1.0
0.041,-4.280938,-0.3399226,-60.565998,424.90604,22.408552,0.0,1.0,1.0,0.0,1.0
0.0411,-4.69622,-0.39058307,-72.5761,425.3732,22.417105,0.0,1.0,1.0,0.0,1.0
0.0412,-5.3357415,-0.4469225,-84.43066,425.77686,22.425575,0.0,1.0,1.0,0.0,1.0
0.0413,-5.707513,-0.52222353,-95.750656,426.16632,22.434227,0.0,1.0,1.0,0.0,1.0
0.0414,-5.8323836,-0.61727923,-106.37755,426.51144,22.4431,0.0,1.0,0.0,0.0,1.0
0.0415,-6.538205,-0.6671538,-116.398964,426.85422,22.45219,0.0,1.0,0.0,0.0,1.0
0.0416,-6.4918313,-0.7364622,-126.09242,427.14426,22.46142,1.0,1.0,0.0,0.0,1.0
0.0417,-5.149018,-0.7927145,-135.80887,427.49478,22.47076,1.0,1.0,0.0,0.0,1.0
0.0418,-4.647242,-0.8382737,-145.83627,427.682,22.480028,1.0,1.0,0.0,0.0,1.0
0.0419,-3.5607088,-0.90242803,-156.28844,427.9079,22.489208,1.0,1.0,0.0,0.0,1.0
0.042,-3.0954347,-0.9314435,-167.05466,428.01364,22.498116,1.0,1.0,0.0,0.0,1.0
0.0421,-1.9723619,-0.99108094,-177.82552,428.0782,22.506964,1.0,1.0,0.0,0.0,1.0
0.0422,-0.8756718,-1.0427071,-188.18515,428.12042,22.515806,1.0,1.0,0.0,0.0,1.0
0.0423,-0.19786672,-1.0514379,-197.7393,428.15387,22.524734,1.0,1.0,0.0,0.0,1.0
0.0424,1.1287317,-1.1351737,-206.23782,427.9671,22.533493,1.0,1.0,0.0,0.0,1.0
0.0425,2.1289732,-1.1938542,-213.65211,427.9579,22.542206,0.0,1.0,0.0,0.0,1.0
0.0426,2.617913,-1.2234324,-220.18378,427.79614,22.550781,0.0,1.0,1.0,0.0,1.0
0.0427,2.7361443,-1.3040195,-226.20195,427.60693,22.558992,0.0,1.0,1.0,0.0,1.0
0.0428,1.8172824,-1.3283697,-232.12993,427.43945,22.56668,0.0,1.0,1.0,0.0,1.0
0.0429,1.3569567,-1.37058,-238.31686,427.177,22.5739,0.0,1.0,1.0,0.0,1.0
0.043,1.1103933,-1.3896047,-244.93376,426.9594,22.581043,0.0,1.0,1.0,0.0,1.0
0.0431,0.41620192,-1.3889565,-251.92516,426.6008,22.587906,0.0,1.0,1.0,0.0,1.0
0.0432,0.3009238,-1.4291968,-259.02866,426.1853,22.594543,0.0,1.0,1.0,0.0,1.0
0.0433,-0.055158343,-1.46081,-265.85364,425.7438,22.600948,0.0,1.0,1.0,0.0,1.0
0.0434,-0.5613205,-1.482716,-271.99225,425.28278,22.607122,0.0,0.0,1.0,0.0,1.0
0.0435,-0.81632733,-1.511889,-277.12674,424.7578,22.61296,0.0,0.0,1.0,0.0,1.0
0.0436,-0.9519392,-1.5426226,-281.1009,424.28445,22.618418,0.0,0.0,1.0,0.0,1.0
0.0437,-0.9731883,-1.5810896,-283.9365,423.72018,22.623623,0.0,0.0,1.0,0.0,1.0
0.0438,-1.4860314,-1.5863795,-285.79486,423.3107,22.628645,0.0,0.0,1.0,0.0,1.0
0.0439,-1.3072,-1.6172664,-286.90253,422.7734,22.633041,0.0,0.0,1.0,0.0,1.0
0.044,-2.1118367,-1.5951953,-287.47003,422.33887,22.637075,0.0,0.0,1.0,0.0,1.0
0.0441,-2.282904,-1.6225785,-287.6353,421.75742,22.640375,0.0,0.0,1.0,0.0,1.0
0.0442,-2.3930345,-1.675552,-287.45056,421.13132,22.641985,0.0,1.0,1.0,0.0,1.0
0.0443,-2.3849094,-1.7105229,-286.91595,420.63367,22.64144,0.0,1.0,1.0,0.0,1.0
0.0444,-2.5346258,-1.7237825,-286.0438,420.11435,22.641556,0.0,1.0,1.0,0.0,1.0
0.0445,-2.9457743,-1.714628,-284.9242,419.63965,22.642338,0.0,1.0,1.0,0.0,1.0
0.0446,-3.0453944,-1.7156819,-283.76135,419.0608,22.642939,0.0,1.0,1.0,0.0,1.0
0.0447,-3.3619363,-1.7132761,-282.8576,418.50775,22.643227,0.0,1.0,1.0,0.0,1.0
0.0448,-3.8504806,-1.7037773,-282.54214,417.89154,22.64328,0.0,1.0,1.0,0.0,1.0
0.0449,-3.8136759,-1.6748941,-283.06052,417.45285,22.643251,0.0,1.0,1.0,0.0,1.0
0.045,-4.203253,-1.618299,-284.46057,416.78625,22.642864,0.0,1.0,1.0,0.0,1.0
0.0451,-3.896829,-1.5942177,-286.51462,416.2663,22.643236,0.0,1.0,1.0,0.0,1.0
0.0452,-4.299678,-1.5777937,-288.7127,415.65802,22.644342,0.0,1.0,0.0,0.0,1.0
0.0453,-4.629618,-1.5693129,-290.34122,415.12402,22.647282,0.0,1.0,0.0,0.0,1.0
0.0454,-4.54916,-1.5868996,-290.63568,414.54343,22.650549,1.0,1.0,0.0,0.0,1.0
0.0455,-3.055463,-1.6077747,-288.97122,414.07977,22.652765,1.0,1.0,0.0,0.0,1.0
0.0456,-1.6405188,-1.6289899,-285.03873,413.71667,22.65492,1.0,1.0,0.0,0.0,1.0
0.0457,-0.39994094,-1.6436646,-278.953,413.47583,22.65806,1.0,1.0,0.0,0.0,1.0
0.0458,0.62853605,-1.6294814,-271.25626,413.21957,22.661263,1.0,1.0,0.0,0.0,1.0
0.0459,1.6218323,-1.5827231,-262.80588,413.10333,22.66442,0.0,1.0,1.0,0.0,1.0
0.046,2.5166984,-1.5689652,-254.57076,412.81836,22.66713,0.0,1.0,1.0,0.0,1.0
0.0461,2.3596075,-1.4824152,-247.38643,412.9596,22.66962,0.0,1.0,1.0,0.0,1.0
0.0462,1.9627419,-1.3958802,-241.73463,412.73663,22.672005,0.0,1.0,1.0,0.0,1.0
0.0463,2.062252,-1.359241,-237.60922,412.68814,22.674213,0.0,1.0,1.0,0.0,1.0
0.0464,1.7307787,-1.2929639,-234.50795,412.6456,22.6766,0.0,1.0,1.0,0.0,1.0
0.0465,1.1735415,-1.2466357,-231.55627,412.56998,22.678854,0.0,1.0,1.0,0.0,1.0
0.0466,1.3669095,-1.2530094,-227.7322,412.53873,22.68092,0.0,1.0,1.0,0.0,1.0
0.0467,1.105652,-1.2303374,-222.13243,412.62885,22.682806,0.0,1.0,1.0,0.0,1.0
0.0468,1.2237686,-1.2082582,-214.20824,412.76773,22.684544,0.0,1.0,1.0,0.0,1.0
0.0469,0.72218364,-1.1594583,-203.90598,412.99374,22.686226,0.0,0.0,1.0,0.0,1.0
0.047,0.8456596,-1.1398131,-191.67516,413.26227,22.687706,0.0,0.0,1.0,0.0,1.0
0.0471,0.4852331,-1.0884093,-178.34213,413.63913,22.688894,0.0,0.0,1.0,0.0,1.0
0.0472,0.19748548,-1.046128,-164.88614,414.00757,22.689877,0.0,0.0,1.0,0.0,1.0
0.0473,0.15244785,-0.9822894,-152.18085,414.4999,22.690832,0.0,0.0,1.0,0.0,1.0
0.0474,-0.92146206,-0.8831137,-140.77342,414.90793,22.691471,0.0,0.0,1.0,0.0,1.0
0.0475,-0.67969304,-0.83891064,-130.76166,415.39157,22.692244,0.0,0.0,1.0,0.0,1.0
0.0476,-1.8221619,-0.71590036,-121.80077,415.87714,22.693121,0.0,1.0,1.0,0.0,1.0
0.0477,-1.9237128,-0.6797839,-113.233894,416.32916,22.694006,0.0,1.0,1.0,0.0,1.0
0.0478,-2.382995,-0.62802607,-104.30569,416.8776,22.69481,0.0,1.0,1.0,0.0,1.0
0.0479,-3.1079016,-0.57459027,-94.39527,417.39246,22.695557,0.0,1.0,1.0,0.0,1.0
0.048,-3.280758,-0.5460536,-83.20112,417.9623,22.696419,0.0,1.0,1.0,0.0,1.0
0.0481,-4.351749,-0.4756445,-70.8262,418.50943,22.697454,0.0,1.0,1.0,0.0,1.0
0.0482,-4.5336366,-0.45644704,-57.741737,419.08066,22.698418,0.0,1.0,0.0,0.0,1.0
0.0483,-5.5268903,-0.38728565,-44.644043,419.63162,22.699457,0.0,1.0,0.0,0.0,1.0
0.0484,-4.9070387,-0.31163302,-32.249287,420.2579,22.700203,1.0,1.0,0.0,0.0,1.0
0.0485,-4.0857944,-0.22846009,-21.0878,420.87756,22.70074,1.0,1.0,0.0,0.0,1.0
0.0486,-3.2180915,-0.15271097,-11.357729,421.5066,22.701105,1.0,1.0,0.0,0.0,1.0
0.0487,-2.5494,-0.050286308,-2.8784945,422.10236,22.701298,1.0,1.0,0.0,0.0,1.0
0.0488,-1.9629856,0.031288758,4.846101,422.67963,22.70126,1.0,1.0,0.0,0.0,1.0
0.0489,-1.0587349,0.09239263,12.477705,423.24875,22.700724,1.0,1.0,0.0,0.0,1.0
0.049,-0.4769875,0.13856691,20.653534,423.80832,22.700066,1.0,1.0,0.0,0.0,1.0
0.0491,0.77925885,0.1587627,29.8138,424.3392,22.699677,1.0,1.0,0.0,0.0,1.0
0.0492,0.95724344,0.24476223,40.09599,424.85773,22.699093,1.0,1.0,0.0,0.0,1.0
0.0493,1.8689435,0.27271095,51.323364,425.35193,22.698298,1.0,1.0,0.0,0.0,1.0
0.0494,2.3793128,0.34106365,63.08573,425.77307,22.69712,1.0,1.0,0.0,0.0,1.0
0.0495,2.9027028,0.4064444,74.882805,426.19168,22.695578,1.0,1.0,0.0,0.0,1.0
0.0496,3.626483,0.45765534,86.282936,426.5538,22.694,1.0,1.0,0.0,0.0,1.0
0.0497,3.9081256,0.54145557,97.04774,426.87747,22.692434,1.0,1.0,0.0,0.0,1.0
0.0498,4.4435754,0.61331946,107.185745,427.16415,22.690643,1.0,1.0,0.0,0.0,1.0
0.0499,4.878477,0.67704284,116.92221,427.42645,22.688614,1.0,1.0,0.0,0.0,1.0
0.05,5.282517,0.7301068,126.59886,427.64236,22.68635,1.0,1.0,0.0,0.0,1.0
0.0501,5.71327,0.7798995,136.53912,427.79187,22.683924,1.0,1.0,0.0,0.0,1.0
0.0502,6.0426264,0.8157421,146.92375,427.90332,22.681349,1.0,1.0,0.0,0.0,1.0
0.0503,6.39827,0.8652052,157.71742,427.92157,22.678522,0.0,1.0,1.0,0.0,1.0
0.0504,6.3695207,0.9149241,168.66893,427.98474,22.675777,0.0,0.0,1.0,0.0,1.0
0.0505,4.915492,0.9704053,179.38382,427.98376,22.67297,0.0,0.0,1.0,0.0,1.0
0.0506,3.9225802,1.020763,189.4449,427.96875,22.670025,0.0,0.0,1.0,0.0,1.0
0.0507,3.1298015,1.0698718,198.54129,427.843,22.667295,0.0,0.0,1.0,0.0,1.0
0.0508,1.9395858,1.1400259,206.56465,427.72147,22.664623,0.0,0.0,1.0,0.0,1.0
0.0509,1.1197996,1.1857076,213.64201,427.54166,22.66161,0.0,0.0,1.0,0.0,1.0
0.051,-0.20827161,1.2376355,220.09576,427.34293,22.658175,0.0,0.0,1.0,0.0,1.0
0.0511,-0.97556573,1.2530832,226.34373,427.07892,22.654573,0.0,1.0,0.0,0.0,1.0
0.0512,-2.1124609,1.2921445,232.77142,426.7769,22.650866,0.0,1.0,0.0,0.0,1.0
0.0513,-2.4017487,1.3173923,239.61574,426.4714,22.647137,1.0,1.0,0.0,0.0,1.0
0.0514,-1.8197472,1.3527231,246.89583,426.08856,22.643072,1.0,1.0,0.0,0.0,1.0
0.0515,-1.2747619,1.370818,254.40976,425.71292,22.638517,1.0,1.0,0.0,0.0,1.0
0.0516,-0.85223615,1.3983159,261.7959,425.19406,22.633373,1.0,1.0,0.0,0.0,1.0
0.0517,-0.559728,1.4439671,268.6369,424.6609,22.62756,1.0,1.0,0.0,0.0,1.0
