w,g1,f1
14306,2.2843,-63.529
14307,2.3164,-64.43
14308,2.3482,-65.369
14309,2.3796,-66.348
14310,2.4103,-67.365
14311,2.4404,-68.42
14312,2.4695,-69.513
14313,2.4976,-70.643
14314,2.5245,-71.809
14315,2.55,-73.01
14316,2.574,-74.243
14317,2.5962,-75.508
14318,2.6165,-76.802
14319,2.6347,-78.122
14320,2.6508,-79.467
14321,2.6645,-80.832
14322,2.6758,-82.214
14323,2.6844,-83.611
14324,2.6905,-85.019
14325,2.6938,-86.433
14326,2.6944,-87.851
14327,2.6922,-89.267
14328,2.6873,-90.679
14329,2.6798,-92.083
14330,2.6696,-93.474
14331,2.6569,-94.85
14332,2.6417,-96.207
14333,2.6243,-97.542
14334,2.6048,-98.852
14335,2.5833,-100.13
14336,2.5599,-101.39
14337,2.5349,-102.61
14338,2.5084,-103.79
14339,2.4807,-104.95
14340,2.4517,-106.06
14341,2.4219,-107.14
14342,2.3912,-108.18
14343,2.3598,-109.18
14344,2.3279,-110.14
14345,2.2956,-111.06
14346,2.2631,-111.95
14347,2.2304,-112.79
14348,2.1977,-113.6
14349,2.1651,-114.37
14350,2.1325,-115.11
14351,2.1002,-115.81
14352,2.0681,-116.47
14353,2.0364,-117.1
14354,2.0051,-117.69
14355,1.9742,-118.26
14356,1.9437,-118.79
14357,1.9137,-119.29
14358,1.8842,-119.76
14359,1.8553,-120.2
14360,1.8269,-120.62
14361,1.7991,-121.01
14362,1.7718,-121.37
14363,1.7451,-121.7
14364,1.719,-122.02
14365,1.6935,-122.31
14366,1.6685,-122.58
14367,1.6441,-122.82
14368,1.6203,-123.05
14369,1.597,-123.25
14369,1.5743,-123.44
14370,1.5521,-123.61
14371,1.5304,-123.76
14372,1.5093,-123.89
14373,1.4887,-124.01
14374,1.4685,-124.11
14375,1.4489,-124.19
14376,1.4298,-124.26
14377,1.4111,-124.32
14378,1.3929,-124.36
14379,1.3751,-124.39
14380,1.3577,-124.41
14381,1.3408,-124.41
14382,1.3243,-124.41
14383,1.3082,-124.39
14384,1.2925,-124.36
14385,1.2772,-124.32
14386,1.2622,-124.27
14387,1.2476,-124.21
14388,1.2334,-124.14
14389,1.2195,-124.06
14390,1.2059,-123.98
14391,1.1927,-123.88
14392,1.1798,-123.78
14393,1.1672,-123.67
14394,1.1548,-123.55
14395,1.1428,-123.42
14396,1.1311,-123.29
14397,1.1196,-123.15
14398,1.1084,-123
14399,1.0975,-122.85
14400,1.0868,-122.69
14401,1.0763,-122.52
14402,1.0661,-122.35
14403,1.0561,-122.17
14404,1.0464,-121.99
14405,1.0369,-121.8
14406,1.0275,-121.61
14407,1.0184,-121.41
14408,1.0095,-121.21
14409,1.0009,-121
14410,0.99235,-120.79
14411,0.98403,-120.57
14412,0.9759,-120.35
14413,0.96795,-120.12
14414,0.96017,-119.89
14415,0.95256,-119.66
14416,0.94512,-119.42
14417,0.93784,-119.18
14418,0.93072,-118.94
14419,0.92375,-118.69
14420,0.91694,-118.44
14421,0.91027,-118.19
14422,0.90374,-117.93
14423,0.89736,-117.67
14424,0.89111,-117.41
14425,0.885,-117.14
14426,0.87902,-116.87
14427,0.87316,-116.6
14428,0.86744,-116.32
14429,0.86183,-116.05
14430,0.85634,-115.77
14431,0.85097,-115.49
14432,0.84572,-115.2
14433,0.84057,-114.91
14434,0.83554,-114.63
14435,0.83061,-114.33
14436,0.82579,-114.04
14437,0.82107,-113.74
14438,0.81645,-113.45
14439,0.81193,-113.15
14440,0.80751,-112.85
14441,0.80319,-112.54
14442,0.79895,-112.24
14443,0.79481,-111.93
14444,0.79076,-111.62
14445,0.78679,-111.31
14446,0.78291,-111
14447,0.77912,-110.68
14448,0.77541,-110.37
14449,0.77178,-110.05
14450,0.76823,-109.73
14451,0.76476,-109.41
14452,0.76136,-109.09
14453,0.75805,-108.77
14454,0.75481,-108.45
14455,0.75164,-108.12
14456,0.74854,-107.8
14457,0.74552,-107.47
14458,0.74256,-107.14
14459,0.73968,-106.81
14460,0.73686,-106.48
14461,0.73411,-106.15
14462,0.73142,-105.81
14463,0.7288,-105.48
14464,0.72624,-105.14
14465,0.72375,-104.81
14466,0.72132,-104.47
14467,0.71895,-104.13
14468,0.71664,-103.79
14469,0.71439,-103.45
14470,0.7122,-103.11
14471,0.71007,-102.77
14472,0.70799,-102.43
14473,0.70597,-102.08
14474,0.70401,-101.74
14475,0.7021,-101.4
14476,0.70025,-101.05
14477,0.69845,-100.7
14478,0.69671,-100.36
14479,0.69502,-100.01
14480,0.69338,-99.661
14481,0.69179,-99.312
14482,0.69025,-98.963
14483,0.68877,-98.613
14484,0.68733,-98.263
14485,0.68595,-97.912
14486,0.68461,-97.56
14487,0.68333,-97.208
14488,0.68209,-96.856
14489,0.6809,-96.503
14490,0.67976,-96.15
14491,0.67866,-95.796
14492,0.67762,-95.442
14493,0.67662,-95.087
14494,0.67566,-94.732
14495,0.67476,-94.377
14496,0.6739,-94.022
14497,0.67308,-93.666
14498,0.67231,-93.309
14499,0.67159,-92.953
14500,0.67091,-92.596
14501,0.67027,-92.239
14502,0.66969,-91.882
14503,0.66914,-91.525
14504,0.66864,-91.167
14505,0.66818,-90.809
14506,0.66777,-90.451
14507,0.6674,-90.093
14508,0.66708,-89.735
14509,0.6668,-89.377
14510,0.66656,-89.018
14511,0.66637,-88.659
14512,0.66622,-88.301
14513,0.66612,-87.942
14514,0.66606,-87.583
14515,0.66604,-87.225
14516,0.66606,-86.866
14517,0.66613,-86.507
14518,0.66624,-86.148
14519,0.6664,-85.79
14520,0.6666,-85.431
14521,0.66684,-85.072
14522,0.66713,-84.714
14523,0.66746,-84.356
14524,0.66784,-83.997
14525,0.66826,-83.639
14526,0.66873,-83.281
14527,0.66924,-82.923
14528,0.66979,-82.566
14529,0.67039,-82.208
14530,0.67103,-81.851
14531,0.67172,-81.494
14532,0.67246,-81.137
14533,0.67324,-80.781
14534,0.67407,-80.425
14535,0.67494,-80.069
14536,0.67586,-79.713
14537,0.67683,-79.358
14538,0.67784,-79.003
14539,0.6789,-78.648
14540,0.68001,-78.294
14541,0.68117,-77.941
14542,0.68238,-77.587
14543,0.68364,-77.234
14544,0.68494,-76.882
14545,0.6863,-76.53
14546,0.68771,-76.179
14547,0.68916,-75.828
14548,0.69067,-75.478
14549,0.69224,-75.128
14550,0.69385,-74.779
14551,0.69552,-74.43
14552,0.69724,-74.082
14553,0.69901,-73.735
14554,0.70084,-73.388
14555,0.70273,-73.042
14556,0.70467,-72.697
14557,0.70667,-72.353
14558,0.70873,-72.009
14559,0.71084,-71.666
14560,0.71302,-71.324
14561,0.71525,-70.983
14562,0.71754,-70.643
14563,0.7199,-70.303
14564,0.72232,-69.965
14565,0.7248,-69.627
14566,0.72735,-69.291
14567,0.72996,-68.955
14568,0.73264,-68.621
14569,0.73539,-68.288
14570,0.7382,-67.955
14571,0.74109,-67.624
14572,0.74404,-67.294
14573,0.74707,-66.965
14574,0.75017,-66.638
14575,0.75334,-66.312
14576,0.75659,-65.987
14577,0.75991,-65.663
14578,0.76332,-65.341
14579,0.7668,-65.02
14580,0.77037,-64.701
14581,0.77402,-64.383
14582,0.77775,-64.067
14583,0.78156,-63.752
14585,0.78547,-63.44
14586,0.78946,-63.128
14587,0.79355,-62.819
14588,0.79772,-62.511
14589,0.80199,-62.205
14590,0.80636,-61.901
14591,0.81083,-61.599
14592,0.81539,-61.299
14593,0.82006,-61.001
14594,0.82484,-60.705
14595,0.82972,-60.412
14596,0.83471,-60.12
14597,0.83981,-59.831
14598,0.84502,-59.544
14599,0.85035,-59.26
14600,0.85581,-58.978
14601,0.86138,-58.699
14602,0.86708,-58.423
14603,0.8729,-58.149
14604,0.87886,-57.878
14605,0.88495,-57.61
14606,0.89117,-57.345
14607,0.89754,-57.083
14608,0.90405,-56.824
14609,0.91071,-56.569
14610,0.91752,-56.317
14611,0.92448,-56.068
14612,0.93161,-55.823
14613,0.93889,-55.582
14614,0.94634,-55.344
14615,0.95396,-55.111
14616,0.96176,-54.881
14617,0.96974,-54.656
14618,0.9779,-54.435
14619,0.98626,-54.218
14620,0.9948,-54.006
14621,1.0035,-53.799
14622,1.0125,-53.597
14623,1.0217,-53.399
14624,1.031,-53.207
14625,1.0406,-53.021
14626,1.0505,-52.84
14627,1.0605,-52.665
14628,1.0709,-52.495
14629,1.0814,-52.332
14630,1.0922,-52.176
14631,1.1033,-52.026
14632,1.1146,-51.882
14633,1.1263,-51.746
14634,1.1382,-51.618
14635,1.1504,-51.496
14636,1.1629,-51.383
14637,1.1757,-51.278
14638,1.1888,-51.181
14639,1.2023,-51.093
14640,1.2161,-51.015
14641,1.2303,-50.945
14642,1.2448,-50.886
14643,1.2597,-50.836
14644,1.2749,-50.798
14645,1.2906,-50.77
14646,1.3066,-50.753
14647,1.3231,-50.748
14648,1.34,-50.756
14649,1.3573,-50.776
14650,1.3751,-50.81
14651,1.3933,-50.857
14652,1.412,-50.918
14653,1.4312,-50.995
14654,1.4508,-51.087
14655,1.471,-51.195
14656,1.4917,-51.319
14657,1.5129,-51.461
14658,1.5346,-51.622
14659,1.5569,-51.801
14660,1.5798,-51.999
14661,1.6032,-52.218
14662,1.6272,-52.458
14663,1.6517,-52.72
14664,1.6769,-53.005
14665,1.7026,-53.314
14666,1.7289,-53.648
14667,1.7558,-54.007
14668,1.7833,-54.392
14669,1.8113,-54.806
14670,1.8399,-55.248
14671,1.8691,-55.72
14672,1.8988,-56.222
14673,1.929,-56.756
14674,1.9596,-57.323
14675,1.9907,-57.924
14676,2.0222,-58.559
14677,2.0541,-59.231
14678,2.0862,-59.939
14680,2.1186,-60.685
14681,2.1511,-61.469
14682,2.1836,-62.292
14683,2.2162,-63.155
14684,2.2485,-64.059
14685,2.2806,-65.003
14686,2.3123,-65.988
14687,2.3435,-67.013
14688,2.374,-68.079
14689,2.4036,-69.185
14690,2.4323,-70.331
14691,2.4597,-71.515
14692,2.4858,-72.735
14693,2.5103,-73.991
14694,2.5331,-75.281
14695,2.554,-76.602
14696,2.5728,-77.951
14697,2.5893,-79.326
14698,2.6035,-80.724
14699,2.6152,-82.141
14700,2.6242,-83.573
14701,2.6305,-85.016
14702,2.634,-86.468
14703,2.6347,-87.922
14704,2.6326,-89.376
14705,2.6276,-90.825
14706,2.6199,-92.265
14707,2.6095,-93.693
14708,2.5966,-95.103
14709,2.5811,-96.493
14710,2.5633,-97.86
14711,2.5434,-99.199
14712,2.5214,-100.51
14713,2.4976,-101.79
14714,2.4721,-103.03
14715,2.4452,-104.24
14716,2.4169,-105.41
14717,2.3876,-106.54
14718,2.3573,-107.63
14719,2.3262,-108.68
14720,2.2945,-109.7
14721,2.2623,-110.67
14722,2.2298,-111.6
14723,2.1971,-112.48
14724,2.1643,-113.33
14725,2.1314,-114.14
14726,2.0987,-114.91
14727,2.0662,-115.64
14728,2.0339,-116.34
14729,2.002,-116.99
14730,1.9704,-117.62
14731,1.9392,-118.2
14732,1.9085,-118.76
14733,1.8783,-119.28
14734,1.8486,-119.77
14735,1.8195,-120.23
14736,1.7909,-120.66
14737,1.7629,-121.06
14738,1.7355,-121.44
14739,1.7086,-121.79
14740,1.6824,-122.11
14742,1.6567,-122.41
14743,1.6317,-122.68
14744,1.6072,-122.93
14745,1.5833,-123.16
14746,1.56,-123.37
14747,1.5372,-123.56
14748,1.515,-123.73
14749,1.4934,-123.88
14750,1.4722,-124.02
14751,1.4516,-124.13
14752,1.4316,-124.23
14753,1.412,-124.32
14754,1.3929,-124.39
14755,1.3743,-124.44
14756,1.3562,-124.48
14757,1.3385,-124.51
14758,1.3212,-124.52
14759,1.3044,-124.52
14760,1.2881,-124.51
14761,1.2721,-124.48
14762,1.2565,-124.45
14763,1.2413,-124.4
14764,1.2265,-124.34
14765,1.2121,-124.28
14766,1.198,-124.2
14767,1.1843,-124.12
14768,1.1709,-124.02
14769,1.1578,-123.92
14770,1.145,-123.81
14771,1.1326,-123.69
14772,1.1205,-123.56
14773,1.1086,-123.42
14774,1.097,-123.28
14775,1.0857,-123.13
14776,1.0747,-122.97
14777,1.064,-122.81
14778,1.0535,-122.64
14779,1.0432,-122.47
14780,1.0332,-122.28
14781,1.0234,-122.1
14782,1.0138,-121.9
14783,1.0045,-121.7
14784,0.99539,-121.5
14785,0.98648,-121.29
14786,0.97778,-121.08
14787,0.96927,-120.86
14788,0.96096,-120.64
14789,0.95283,-120.41
14790,0.94489,-120.18
14791,0.93713,-119.94
14793,0.92954,-119.7
14794,0.92213,-119.46
14795,0.91488,-119.21
14796,0.90779,-118.96
14797,0.90085,-118.7
14798,0.89408,-118.44
14799,0.88745,-118.18
14800,0.88097,-117.92
14801,0.87463,-117.65
14802,0.86843,-117.38
14803,0.86236,-117.1
14804,0.85643,-116.82
14805,0.85063,-116.54
14806,0.84496,-116.26
14807,0.83941,-115.97
14808,0.83399,-115.68
14809,0.82868,-115.39
14810,0.82348,-115.1
14811,0.81841,-114.8
14812,0.81344,-114.5
14813,0.80858,-114.2
14814,0.80383,-113.9
14815,0.79918,-113.6
14816,0.79463,-113.29
14817,0.79019,-112.98
14818,0.78584,-112.67
14819,0.78159,-112.35
14820,0.77743,-112.04
14821,0.77336,-111.72
14822,0.76939,-111.4
14823,0.7655,-111.08
14824,0.7617,-110.76
14825,0.75799,-110.44
14826,0.75436,-110.11
14827,0.75081,-109.79
14828,0.74734,-109.46
14829,0.74395,-109.13
14830,0.74065,-108.8
14831,0.73741,-108.46
14832,0.73425,-108.13
14833,0.73117,-107.79
14834,0.72816,-107.46
14835,0.72522,-107.12
14837,0.72236,-106.78
14838,0.71956,-106.44
14839,0.71683,-106.1
14840,0.71416,-105.76
14841,0.71157,-105.41
14842,0.70904,-105.07
14843,0.70657,-104.72
14844,0.70417,-104.38
14845,0.70183,-104.03
14846,0.69955,-103.68
14847,0.69733,-103.33
14848,0.69517,-102.98
14849,0.69307,-102.63
14850,0.69103,-102.28
14851,0.68905,-101.92
14852,0.68713,-101.57
14853,0.68526,-101.22
14854,0.68345,-100.86
14855,0.68169,-100.51
14856,0.67999,-100.15
14857,0.67834,-99.792
14858,0.67674,-99.435
14859,0.6752,-99.076
14860,0.67371,-98.717
14861,0.67228,-98.358
14862,0.67089,-97.997
14863,0.66955,-97.637
14864,0.66827,-97.276
14865,0.66703,-96.914
14866,0.66585,-96.552
14867,0.66471,-96.189
14868,0.66363,-95.826
14869,0.66259,-95.463
14870,0.6616,-95.099
14871,0.66066,-94.735
14872,0.65976,-94.37
14873,0.65891,-94.005
14874,0.65811,-93.64
14876,0.65736,-93.274
14877,0.65665,-92.908
14878,0.65599,-92.542
14879,0.65538,-92.176
14880,0.65481,-91.809
14881,0.65429,-91.442
14882,0.65381,-91.075
14883,0.65338,-90.708
14884,0.65299,-90.341
14885,0.65265,-89.973
14886,0.65236,-89.606
14887,0.65211,-89.238
14888,0.6519,-88.87
14889,0.65174,-88.502
14890,0.65163,-88.134
14891,0.65156,-87.766
14892,0.65153,-87.398
14893,0.65155,-87.03
14894,0.65161,-86.662
14895,0.65172,-86.294
14896,0.65188,-85.926
14897,0.65207,-85.558
14898,0.65232,-85.19
14899,0.65261,-84.822
14900,0.65294,-84.454
14901,0.65332,-84.087
14902,0.65375,-83.719
14903,0.65422,-83.352
14904,0.65474,-82.985
14905,0.6553,-82.618
14906,0.65591,-82.251
14907,0.65657,-81.885
14908,0.65727,-81.519
14909,0.65802,-81.153
14910,0.65882,-80.787
14912,0.65966,-80.422
14913,0.66056,-80.057
14914,0.6615,-79.692
14915,0.66249,-79.328
14916,0.66353,-78.964
14917,0.66462,-78.6
14918,0.66575,-78.237
14919,0.66694,-77.874
14920,0.66818,-77.512
14921,0.66947,-77.15
14922,0.67081,-76.789
14923,0.6722,-76.428
14924,0.67364,-76.068
14925,0.67514,-75.709
14926,0.67669,-75.35
14927,0.67829,-74.991
14928,0.67995,-74.633
14929,0.68167,-74.276
14930,0.68344,-73.92
14931,0.68526,-73.564
14932,0.68715,-73.209
14933,0.68909,-72.855
14934,0.69109,-72.501
14935,0.69315,-72.149
14936,0.69527,-71.797
14937,0.69745,-71.446
14938,0.69969,-71.096
14939,0.70199,-70.747
14940,0.70436,-70.399
14941,0.70679,-70.051
14942,0.70929,-69.705
14943,0.71185,-69.36
14945,0.71448,-69.016
14946,0.71718,-68.673
14947,0.71995,-68.331
14948,0.72279,-67.991
14949,0.7257,-67.651
14950,0.72869,-67.313
14951,0.73175,-66.976
14952,0.73488,-66.64
14953,0.73809,-66.306
14954,0.74138,-65.973
14955,0.74475,-65.642
14956,0.7482,-65.312
14957,0.75174,-64.984
14958,0.75535,-64.657
14959,0.75906,-64.332
14960,0.76285,-64.008
14961,0.76673,-63.686
14962,0.7707,-63.366
14963,0.77476,-63.048
14964,0.77892,-62.732
14965,0.78317,-62.417
14966,0.78752,-62.105
14967,0.79198,-61.794
14968,0.79653,-61.486
14969,0.80119,-61.18
14970,0.80596,-60.876
14971,0.81084,-60.574
14972,0.81583,-60.274
14973,0.82093,-59.977
14974,0.82615,-59.683
14976,0.83149,-59.391
14977,0.83696,-59.102
14978,0.84254,-58.815
14979,0.84826,-58.532
14980,0.85411,-58.251
14981,0.86009,-57.973
14982,0.86621,-57.698
14983,0.87248,-57.427
14984,0.87888,-57.158
14985,0.88544,-56.893
14986,0.89215,-56.632
14987,0.89901,-56.374
14988,0.90603,-56.119
14989,0.91322,-55.869
14990,0.92058,-55.622
14991,0.92811,-55.38
14992,0.93581,-55.141
14993,0.9437,-54.907
14994,0.95177,-54.678
14995,0.96004,-54.453
14996,0.96851,-54.233
14997,0.97717,-54.017
14998,0.98605,-53.807
14999,0.99514,-53.602
15000,1.0044,-53.402
15001,1.014,-53.208
15002,1.0238,-53.02
15003,1.0338,-52.838
15005,1.044,-52.662
15006,1.0545,-52.493
15007,1.0653,-52.33
15008,1.0763,-52.174
15009,1.0876,-52.025
15010,1.0992,-51.883
15011,1.1111,-51.75
15012,1.1233,-51.624
15013,1.1358,-51.506
15014,1.1486,-51.397
15015,1.1618,-51.297
15016,1.1753,-51.206
15017,1.1891,-51.124
15018,1.2033,-51.053
15019,1.2179,-50.991
15020,1.2328,-50.941
15021,1.2481,-50.901
15022,1.2639,-50.873
15023,1.28,-50.857
15024,1.2966,-50.854
15025,1.3136,-50.863
15026,1.3311,-50.886
15027,1.349,-50.923
15028,1.3674,-50.975
15029,1.3862,-51.041
15030,1.4056,-51.124
15031,1.4255,-51.223
15033,1.4459,-51.339
15034,1.4668,-51.473
15035,1.4883,-51.625
15036,1.5104,-51.797
15037,1.533,-51.989
15038,1.5562,-52.202
15039,1.5799,-52.436
15040,1.6043,-52.693
15041,1.6292,-52.974
15042,1.6548,-53.28
15043,1.681,-53.611
15044,1.7077,-53.969
15045,1.7351,-54.354
15046,1.763,-54.768
15047,1.7916,-55.211
15048,1.8207,-55.686
15049,1.8503,-56.193
15050,1.8805,-56.732
15051,1.9112,-57.306
15052,1.9423,-57.915
15053,1.9739,-58.561
15054,2.0058,-59.244
15055,2.038,-59.966
15056,2.0705,-60.727
15057,2.1031,-61.529
15059,2.1358,-62.372
15060,2.1684,-63.256
15061,2.2009,-64.183
15062,2.2332,-65.153
15063,2.265,-66.166
15064,2.2962,-67.221
15065,2.3267,-68.319
15066,2.3563,-69.459
15067,2.3849,-70.64
15068,2.4122,-71.862
15069,2.4381,-73.122
15070,2.4623,-74.418
15071,2.4847,-75.75
15072,2.505,-77.113
15073,2.5232,-78.506
15074,2.539,-79.924
15075,2.5524,-81.366
15076,2.563,-82.825
15077,2.571,-84.3
15078,2.5761,-85.784
15079,2.5783,-87.275
15080,2.5776,-88.767
15081,2.5739,-90.256
15082,2.5675,-91.738
15083,2.5582,-93.208
15085,2.5462,-94.662
15086,2.5316,-96.096
15087,2.5146,-97.506
15088,2.4952,-98.889
15089,2.4738,-100.24
15090,2.4504,-101.56
15091,2.4252,-102.85
15092,2.3985,-104.09
15093,2.3704,-105.3
15094,2.3411,-106.47
15095,2.3108,-107.6
15096,2.2797,-108.68
15097,2.248,-109.72
15098,2.2157,-110.72
15099,2.1831,-111.67
15100,2.1502,-112.58
15101,2.1173,-113.45
15102,2.0844,-114.28
15103,2.0516,-115.07
15104,2.0189,-115.82
15105,1.9866,-116.52
15106,1.9545,-117.19
15107,1.9229,-117.83
15109,1.8917,-118.42
15110,1.861,-118.98
15111,1.8308,-119.51
15112,1.8012,-120.01
15113,1.7721,-120.47
15114,1.7436,-120.9
15115,1.7157,-121.3
15116,1.6884,-121.68
15117,1.6617,-122.02
15118,1.6356,-122.34
15119,1.6101,-122.64
15120,1.5852,-122.91
15121,1.561,-123.16
15122,1.5373,-123.38
15123,1.5142,-123.59
15124,1.4917,-123.77
15125,1.4697,-123.93
15126,1.4483,-124.08
15127,1.4275,-124.2
15128,1.4071,-124.31
15129,1.3873,-124.4
15130,1.3681,-124.47
15131,1.3493,-124.53
15133,1.331,-124.58
15134,1.3131,-124.61
15135,1.2958,-124.62
15136,1.2788,-124.62
15137,1.2623,-124.61
15138,1.2463,-124.59
15139,1.2306,-124.55
15140,1.2154,-124.51
15141,1.2005,-124.45
15142,1.186,-124.38
15143,1.1719,-124.3
15144,1.1581,-124.21
15145,1.1447,-124.12
15146,1.1316,-124.01
15147,1.1189,-123.89
15148,1.1064,-123.77
15149,1.0943,-123.64
15150,1.0825,-123.5
15151,1.0709,-123.35
15152,1.0597,-123.19
15153,1.0487,-123.03
15155,1.038,-122.86
15156,1.0275,-122.68
15157,1.0173,-122.5
15158,1.0073,-122.31
15159,0.99762,-122.12
15160,0.98813,-121.92
15161,0.97886,-121.71
15162,0.96981,-121.5
15163,0.96098,-121.28
15164,0.95235,-121.06
15165,0.94393,-120.84
15166,0.9357,-120.6
15167,0.92766,-120.37
15168,0.91981,-120.13
15169,0.91214,-119.88
15170,0.90464,-119.63
15171,0.89732,-119.38
15172,0.89016,-119.12
15173,0.88317,-118.86
15174,0.87634,-118.6
15175,0.86966,-118.33
15177,0.86314,-118.06
15178,0.85676,-117.78
15179,0.85052,-117.5
15180,0.84443,-117.22
15181,0.83847,-116.94
15182,0.83265,-116.65
15183,0.82696,-116.36
15184,0.82139,-116.07
15185,0.81595,-115.77
15186,0.81063,-115.47
15187,0.80544,-115.17
15188,0.80035,-114.87
15189,0.79539,-114.56
15190,0.79053,-114.25
15191,0.78578,-113.94
15192,0.78114,-113.63
15193,0.77661,-113.31
15194,0.77217,-112.99
15195,0.76784,-112.67
15196,0.76361,-112.35
15197,0.75947,-112.03
15199,0.75542,-111.7
15200,0.75147,-111.37
15201,0.74761,-111.04
15202,0.74384,-110.71
15203,0.74015,-110.38
15204,0.73655,-110.05
15205,0.73304,-109.71
15206,0.7296,-109.37
15207,0.72625,-109.03
15208,0.72298,-108.69
15209,0.71978,-108.35
15210,0.71666,-108.01
15211,0.71362,-107.66
15212,0.71065,-107.32
15213,0.70776,-106.97
15214,0.70493,-106.62
15215,0.70218,-106.27
15216,0.6995,-105.92
15217,0.69688,-105.57
15218,0.69433,-105.22
15220,0.69185,-104.86
15221,0.68944,-104.51
15222,0.68708,-104.15
15223,0.6848,-103.79
15224,0.68257,-103.43
15225,0.68041,-103.07
15226,0.67831,-102.71
15227,0.67626,-102.35
15228,0.67428,-101.99
15229,0.67236,-101.63
15230,0.67049,-101.27
15231,0.66868,-100.9
15232,0.66693,-100.54
15233,0.66524,-100.17
15234,0.6636,-99.804
15235,0.66201,-99.437
15236,0.66048,-99.07
15237,0.659,-98.701
15238,0.65758,-98.332
15240,0.65621,-97.963
15241,0.65489,-97.593
15242,0.65362,-97.222
15243,0.65241,-96.851
15244,0.65124,-96.48
15245,0.65013,-96.108
15246,0.64907,-95.735
15247,0.64805,-95.362
15248,0.64709,-94.989
15249,0.64617,-94.615
15250,0.6453,-94.241
15251,0.64449,-93.867
15252,0.64372,-93.492
15253,0.64299,-93.117
15254,0.64232,-92.742
15255,0.64169,-92.366
15256,0.64111,-91.99
15257,0.64058,-91.614
15258,0.6401,-91.238
15260,0.63966,-90.861
15261,0.63927,-90.485
15262,0.63892,-90.108
15263,0.63862,-89.731
15264,0.63837,-89.354
15265,0.63816,-88.977
15266,0.638,-88.599
15267,0.63789,-88.222
15268,0.63782,-87.845
15269,0.6378,-87.467
15270,0.63783,-87.09
15271,0.6379,-86.713
15272,0.63802,-86.335
15273,0.63818,-85.958
15274,0.63839,-85.581
15275,0.63865,-85.203
15276,0.63895,-84.826
15277,0.6393,-84.449
15279,0.6397,-84.072
15280,0.64014,-83.696
15281,0.64064,-83.319
15282,0.64117,-82.943
15283,0.64176,-82.567
15284,0.64239,-82.191
15285,0.64308,-81.815
15286,0.64381,-81.44
15287,0.64459,-81.065
15288,0.64541,-80.69
15289,0.64629,-80.316
15290,0.64722,-79.942
15291,0.64819,-79.568
15292,0.64922,-79.195
15293,0.65029,-78.822
15294,0.65142,-78.449
15295,0.6526,-78.077
15296,0.65383,-77.706
15298,0.65511,-77.335
15299,0.65645,-76.964
15300,0.65784,-76.594
15301,0.65928,-76.225
15302,0.66078,-75.856
15303,0.66233,-75.488
15304,0.66393,-75.121
15305,0.6656,-74.754
15306,0.66732,-74.388
15307,0.6691,-74.022
15308,0.67093,-73.657
15309,0.67282,-73.294
15310,0.67478,-72.93
15311,0.67679,-72.568
15312,0.67887,-72.207
15313,0.681,-71.846
15314,0.6832,-71.486
15316,0.68547,-71.128
15317,0.6878,-70.77
15318,0.69019,-70.413
15319,0.69265,-70.058
15320,0.69518,-69.703
15321,0.69777,-69.349
15322,0.70044,-68.997
15323,0.70318,-68.646
15324,0.70599,-68.296
15325,0.70887,-67.947
15326,0.71182,-67.6
15327,0.71486,-67.254
15328,0.71797,-66.909
15329,0.72115,-66.566
15330,0.72442,-66.224
15331,0.72777,-65.883
15332,0.7312,-65.544
15334,0.73472,-65.207
15335,0.73832,-64.871
15336,0.74201,-64.538
15337,0.74579,-64.205
15338,0.74966,-63.875
15339,0.75362,-63.546
15340,0.75768,-63.22
15341,0.76184,-62.895
15342,0.76609,-62.572
15343,0.77045,-62.251
15344,0.7749,-61.933
15345,0.77947,-61.616
15346,0.78414,-61.302
15347,0.78892,-60.991
15348,0.79382,-60.681
15349,0.79883,-60.374
15350,0.80395,-60.07
15352,0.8092,-59.768
15353,0.81457,-59.469
15354,0.82007,-59.173
15355,0.8257,-58.88
15356,0.83146,-58.589
