w,g1,f1
55709,0.90678,-134.93
55713,0.90725,-135.51
55717,0.90706,-136.08
55721,0.90622,-136.65
55725,0.90474,-137.22
55729,0.90263,-137.78
55732,0.89991,-138.32
55736,0.89661,-138.85
55740,0.89276,-139.36
55744,0.88841,-139.85
55748,0.88359,-140.31
55752,0.87834,-140.75
55755,0.87272,-141.16
55759,0.86676,-141.54
55763,0.86052,-141.89
55767,0.85404,-142.21
55771,0.84737,-142.49
55775,0.84055,-142.74
55779,0.83363,-142.96
55782,0.82664,-143.14
55786,0.81963,-143.29
55790,0.81262,-143.41
55794,0.80566,-143.49
55798,0.79877,-143.54
55802,0.79199,-143.56
55806,0.78533,-143.54
55809,0.77882,-143.5
55813,0.77248,-143.43
55817,0.76633,-143.32
55821,0.76038,-143.2
55825,0.75466,-143.04
55829,0.74916,-142.86
55833,0.7439,-142.66
55836,0.7389,-142.43
55840,0.73416,-142.19
55844,0.72968,-141.92
55848,0.72547,-141.64
55852,0.72154,-141.33
55856,0.71789,-141.02
55860,0.71452,-140.68
55863,0.71145,-140.34
55867,0.70866,-139.98
55871,0.70616,-139.61
55875,0.70396,-139.23
55879,0.70204,-138.84
55883,0.70043,-138.45
55887,0.69911,-138.04
55890,0.69808,-137.64
55894,0.69736,-137.23
55898,0.69693,-136.82
55902,0.69679,-136.4
55906,0.69696,-135.99
55910,0.69742,-135.58
55914,0.69818,-135.17
55917,0.69923,-134.76
55921,0.70058,-134.36
55925,0.70223,-133.96
55929,0.70418,-133.57
55933,0.70642,-133.19
55937,0.70895,-132.82
55941,0.71177,-132.46
55945,0.71489,-132.12
55948,0.71829,-131.78
55952,0.72198,-131.46
55956,0.72596,-131.16
55960,0.73021,-130.87
55964,0.73473,-130.61
55968,0.73952,-130.36
55972,0.74458,-130.13
55975,0.74988,-129.93
55979,0.75544,-129.75
55983,0.76122,-129.59
55987,0.76722,-129.46
55991,0.77343,-129.36
55995,0.77984,-129.29
55999,0.78641,-129.24
56003,0.79314,-129.23
56006,0.79999,-129.25
56010,0.80695,-129.3
56014,0.81398,-129.38
56018,0.82106,-129.49
56022,0.82815,-129.64
56026,0.83521,-129.83
56030,0.84221,-130.04
56033,0.8491,-130.29
56037,0.85585,-130.58
56041,0.8624,-130.9
56045,0.86872,-131.25
56049,0.87474,-131.63
56053,0.88044,-132.04
56057,0.88575,-132.48
56061,0.89063,-132.94
56064,0.89504,-133.43
56068,0.89893,-133.94
56072,0.90228,-134.47
56076,0.90504,-135.02
56080,0.90719,-135.57
56084,0.90871,-136.14
56088,0.90957,-136.71
56092,0.90978,-137.29
56095,0.90932,-137.87
56099,0.90821,-138.44
56103,0.90645,-139
56107,0.90407,-139.55
56111,0.90109,-140.09
56115,0.89754,-140.61
56119,0.89346,-141.11
56123,0.88888,-141.59
56126,0.88384,-142.04
56130,0.8784,-142.47
56134,0.8726,-142.87
56138,0.86648,-143.23
56142,0.8601,-143.57
56146,0.8535,-143.87
56150,0.84673,-144.14
56154,0.83983,-144.37
56157,0.83284,-144.57
56161,0.82581,-144.74
56165,0.81877,-144.87
56169,0.81175,-144.97
56173,0.8048,-145.04
56177,0.79793,-145.07
56181,0.79118,-145.07
56185,0.78457,-145.04
56189,0.77812,-144.98
56192,0.77186,-144.89
56196,0.76579,-144.78
56200,0.75994,-144.63
56204,0.75432,-144.46
56208,0.74893,-144.27
56212,0.7438,-144.06
56216,0.73892,-143.82
56220,0.73431,-143.56
56223,0.72997,-143.28
56227,0.72591,-142.99
56231,0.72214,-142.67
56235,0.71865,-142.35
56239,0.71545,-142.01
56243,0.71254,-141.65
56247,0.70992,-141.29
56251,0.70761,-140.91
56255,0.70558,-140.52
56258,0.70386,-140.13
56262,0.70244,-139.73
56266,0.70131,-139.33
56270,0.70049,-138.92
56274,0.69997,-138.51
56278,0.69974,-138.09
56282,0.69982,-137.68
56286,0.7002,-137.26
56290,0.70088,-136.85
56293,0.70187,-136.45
56297,0.70315,-136.04
56301,0.70473,-135.65
56305,0.70661,-135.26
56309,0.7088,-134.87
56313,0.71127,-134.5
56317,0.71405,-134.14
56321,0.71712,-133.79
56325,0.72048,-133.45
56328,0.72413,-133.13
56332,0.72807,-132.83
56336,0.73229,-132.54
56340,0.73678,-132.27
56344,0.74155,-132.02
56348,0.74658,-131.79
56352,0.75187,-131.58
56356,0.75741,-131.4
56360,0.76318,-131.24
56363,0.76918,-131.11
56367,0.77539,-131
56371,0.78179,-130.93
56375,0.78837,-130.88
56379,0.7951,-130.86
56383,0.80196,-130.88
56387,0.80893,-130.93
56391,0.81598,-131.01
56395,0.82307,-131.12
56398,0.83018,-131.27
56402,0.83726,-131.45
56406,0.84427,-131.67
56410,0.85119,-131.92
56414,0.85795,-132.2
56418,0.86452,-132.52
56422,0.87085,-132.87
56426,0.87689,-133.25
56430,0.88259,-133.66
56434,0.88791,-134.1
56437,0.89279,-134.56
56441,0.8972,-135.05
56445,0.90109,-135.56
56449,0.90443,-136.09
56453,0.90717,-136.64
56457,0.9093,-137.2
56461,0.91079,-137.76
56465,0.91162,-138.34
56469,0.91179,-138.92
56473,0.91129,-139.49
56476,0.91013,-140.06
56480,0.90833,-140.62
56484,0.90589,-141.18
56488,0.90285,-141.71
56492,0.89925,-142.23
56496,0.8951,-142.73
56500,0.89046,-143.21
56504,0.88537,-143.66
56508,0.87987,-144.08
56512,0.87401,-144.47
56515,0.86785,-144.84
56519,0.86142,-145.17
56523,0.85477,-145.47
56527,0.84796,-145.73
56531,0.84102,-145.96
56535,0.834,-146.16
56539,0.82694,-146.32
56543,0.81987,-146.45
56547,0.81284,-146.54
56551,0.80588,-146.6
56555,0.799,-146.63
56558,0.79225,-146.62
56562,0.78565,-146.59
56566,0.77921,-146.52
56570,0.77296,-146.43
56574,0.76691,-146.31
56578,0.76108,-146.16
56582,0.75548,-145.98
56586,0.75013,-145.79
56590,0.74504,-145.57
56594,0.7402,-145.32
56598,0.73564,-145.06
56601,0.73135,-144.78
56605,0.72735,-144.48
56609,0.72363,-144.16
56613,0.72021,-143.83
56617,0.71708,-143.48
56621,0.71424,-143.13
56625,0.7117,-142.76
56629,0.70946,-142.38
56633,0.70752,-141.99
56637,0.70589,-141.6
56641,0.70456,-141.19
56644,0.70353,-140.79
56648,0.7028,-140.38
56652,0.70238,-139.96
56656,0.70227,-139.55
56660,0.70246,-139.14
56664,0.70295,-138.73
56668,0.70375,-138.32
56672,0.70485,-137.91
56676,0.70626,-137.51
56680,0.70797,-137.11
56684,0.70998,-136.73
56688,0.7123,-136.35
56691,0.71491,-135.98
56695,0.71783,-135.63
56699,0.72104,-135.28
56703,0.72454,-134.95
56707,0.72834,-134.64
56711,0.73242,-134.34
56715,0.73679,-134.06
56719,0.74143,-133.8
56723,0.74635,-133.56
56727,0.75152,-133.34
56731,0.75695,-133.15
56735,0.76263,-132.98
56738,0.76854,-132.84
56742,0.77467,-132.72
56746,0.781,-132.63
56750,0.78751,-132.57
56754,0.79419,-132.54
56758,0.80101,-132.54
56762,0.80795,-132.57
56766,0.81498,-132.64
56770,0.82207,-132.74
56774,0.82919,-132.87
56778,0.83629,-133.04
56782,0.84335,-133.24
56786,0.85032,-133.48
56789,0.85715,-133.75
56793,0.86381,-134.06
56797,0.87024,-134.4
56801,0.8764,-134.77
56805,0.88223,-135.17
56809,0.88769,-135.6
56813,0.89274,-136.05
56817,0.89732,-136.53
56821,0.90139,-137.04
56825,0.90491,-137.56
56829,0.90785,-138.1
56833,0.91018,-138.66
56837,0.91187,-139.22
56840,0.9129,-139.8
56844,0.91327,-140.37
56848,0.91297,-140.95
56852,0.912,-141.52
56856,0.91037,-142.09
56860,0.90811,-142.64
56864,0.90523,-143.18
56868,0.90176,-143.71
56872,0.89775,-144.21
56876,0.89322,-144.7
56880,0.88823,-145.15
56884,0.88281,-145.58
56888,0.87703,-145.98
56892,0.87091,-146.36
56895,0.86452,-146.69
56899,0.85791,-147
56903,0.85111,-147.27
56907,0.84417,-147.51
56911,0.83715,-147.71
56915,0.83007,-147.88
56919,0.82299,-148.02
56923,0.81593,-148.12
56927,0.80892,-148.18
56931,0.80201,-148.22
56935,0.79521,-148.22
56939,0.78856,-148.19
56943,0.78207,-148.13
56947,0.77577,-148.04
56951,0.76967,-147.92
56954,0.76379,-147.78
56958,0.75814,-147.61
56962,0.75273,-147.41
56966,0.74759,-147.19
56970,0.7427,-146.95
56974,0.73809,-146.69
56978,0.73376,-146.41
56982,0.72971,-146.12
56986,0.72596,-145.8
56990,0.72249,-145.47
56994,0.71932,-145.13
56998,0.71646,-144.77
57002,0.71389,-144.4
57006,0.71162,-144.02
57010,0.70966,-143.63
57013,0.70801,-143.24
57017,0.70666,-142.84
57021,0.70562,-142.43
57025,0.70489,-142.02
57029,0.70446,-141.61
57033,0.70434,-141.2
57037,0.70453,-140.78
57041,0.70503,-140.37
57045,0.70584,-139.96
57049,0.70696,-139.55
57053,0.70838,-139.15
57057,0.71011,-138.76
57061,0.71214,-138.37
57065,0.71448,-138
57069,0.71712,-137.63
57073,0.72007,-137.28
57077,0.72331,-136.93
57080,0.72685,-136.61
57084,0.73069,-136.29
57088,0.73481,-136
57092,0.73922,-135.72
57096,0.74391,-135.46
57100,0.74887,-135.23
57104,0.7541,-135.01
57108,0.75958,-134.82
57112,0.7653,-134.66
57116,0.77125,-134.52
57120,0.77743,-134.4
57124,0.7838,-134.32
57128,0.79036,-134.27
57132,0.79708,-134.24
57136,0.80393,-134.25
57140,0.8109,-134.29
57144,0.81795,-134.37
57148,0.82506,-134.47
57151,0.83218,-134.62
57155,0.83929,-134.79
57159,0.84633,-135
57163,0.85327,-135.25
57167,0.86007,-135.53
57171,0.86668,-135.84
57175,0.87304,-136.19
57179,0.87912,-136.57
57183,0.88485,-136.98
57187,0.8902,-137.41
57191,0.89511,-137.88
57195,0.89955,-138.37
57199,0.90346,-138.88
57203,0.9068,-139.41
57207,0.90955,-139.95
57211,0.91168,-140.51
57215,0.91315,-141.08
57219,0.91397,-141.65
57223,0.91411,-142.23
57227,0.91357,-142.81
57231,0.91237,-143.38
57234,0.91051,-143.94
57238,0.90802,-144.49
57242,0.90491,-145.03
57246,0.90124,-145.55
57250,0.89702,-146.04
57254,0.8923,-146.52
57258,0.88714,-146.96
57262,0.88156,-147.38
57266,0.87563,-147.77
57270,0.86939,-148.13
57274,0.86289,-148.46
57278,0.85618,-148.75
57282,0.8493,-149.01
57286,0.84231,-149.23
57290,0.83524,-149.42
57294,0.82814,-149.58
57298,0.82105,-149.7
57302,0.81399,-149.78
57306,0.80701,-149.83
57310,0.80013,-149.85
57314,0.79338,-149.84
57318,0.78678,-149.8
57322,0.78036,-149.72
57325,0.77413,-149.62
57329,0.76812,-149.49
57333,0.76233,-149.33
57337,0.75679,-149.15
57341,0.7515,-148.94
57345,0.74647,-148.71
57349,0.74171,-148.46
57353,0.73723,-148.19
57357,0.73304,-147.9
57361,0.72914,-147.59
57365,0.72553,-147.27
57369,0.72221,-146.93
57373,0.7192,-146.58
57377,0.7165,-146.21
57381,0.71409,-145.84
57385,0.712,-145.46
57389,0.71021,-145.06
57393,0.70874,-144.67
57397,0.70757,-144.26
57401,0.70671,-143.85
57405,0.70617,-143.44
57409,0.70593,-143.03
57413,0.70601,-142.61
57417,0.7064,-142.2
57421,0.7071,-141.79
57425,0.70811,-141.38
57429,0.70943,-140.98
57432,0.71106,-140.58
57436,0.713,-140.2
57440,0.71525,-139.82
57444,0.71781,-139.45
57448,0.72067,-139.09
57452,0.72383,-138.74
57456,0.7273,-138.41
57460,0.73106,-138.09
57464,0.73512,-137.79
57468,0.73946,-137.51
57472,0.74409,-137.25
57476,0.74899,-137.01
57480,0.75416,-136.79
57484,0.75959,-136.6
57488,0.76527,-136.43
57492,0.77119,-136.28
57496,0.77732,-136.16
57500,0.78366,-136.07
57504,0.79019,-136.01
57508,0.79689,-135.99
57512,0.80372,-135.99
57516,0.81068,-136.02
57520,0.81772,-136.09
57524,0.82482,-136.2
57528,0.83195,-136.33
57532,0.83906,-136.51
57536,0.84611,-136.71
57540,0.85307,-136.95
57544,0.85988,-137.23
57548,0.86651,-137.54
57552,0.8729,-137.88
57556,0.879,-138.26
57560,0.88477,-138.67
57564,0.89015,-139.1
57568,0.89509,-139.56
57572,0.89956,-140.05
57575,0.9035,-140.56
57579,0.90688,-141.09
57583,0.90966,-141.63
57587,0.91182,-142.19
57591,0.91332,-142.76
57595,0.91416,-143.33
57599,0.91432,-143.91
57603,0.9138,-144.49
57607,0.91261,-145.06
57611,0.91076,-145.62
57615,0.90828,-146.17
57619,0.90518,-146.71
57623,0.9015,-147.23
57627,0.89728,-147.72
57631,0.89255,-148.2
57635,0.88737,-148.64
57639,0.88179,-149.06
57643,0.87584,-149.45
57647,0.86958,-149.81
57651,0.86307,-150.14
57655,0.85634,-150.43
57659,0.84945,-150.69
57663,0.84244,-150.91
57667,0.83536,-151.1
57671,0.82825,-151.25
57675,0.82115,-151.37
57679,0.81408,-151.45
57683,0.80709,-151.5
57687,0.80021,-151.52
57691,0.79346,-151.5
57695,0.78686,-151.45
57699,0.78045,-151.38
57703,0.77423,-151.27
57707,0.76823,-151.14
57711,0.76246,-150.98
57715,0.75693,-150.79
57719,0.75166,-150.58
57723,0.74666,-150.35
57727,0.74193,-150.1
57731,0.73748,-149.82
57735,0.73333,-149.53
57739,0.72946,-149.22
57743,0.72589,-148.89
57747,0.72262,-148.55
57751,0.71966,-148.2
57755,0.71701,-147.83
57759,0.71466,-147.45
57763,0.71262,-147.07
57767,0.7109,-146.67
57771,0.70948,-146.27
57775,0.70838,-145.87
57779,0.7076,-145.46
57783,0.70712,-145.05
57787,0.70697,-144.63
57791,0.70712,-144.22
57795,0.7076,-143.81
57799,0.70838,-143.4
57803,0.70948,-142.99
57807,0.71089,-142.59
57811,0.71262,-142.2
57815,0.71466,-141.81
57819,0.71701,-141.44
57823,0.71966,-141.07
57827,0.72263,-140.72
57831,0.7259,-140.37
57835,0.72947,-140.05
57839,0.73334,-139.74
57843,0.7375,-139.45
57847,0.74196,-139.17
57851,0.74669,-138.92
57855,0.7517,-138.68
57859,0.75698,-138.48
57863,0.76251,-138.29
57867,0.76829,-138.13
57871,0.7743,-138
57875,0.78052,-137.89
57879,0.78695,-137.82
57883,0.79355,-137.77
57887,0.80031,-137.76
57891,0.8072,-137.77
57895,0.8142,-137.82
57899,0.82127,-137.91
57903,0.82838,-138.03
57907,0.83549,-138.18
57911,0.84257,-138.37
57915,0.84958,-138.6
57919,0.85646,-138.86
57923,0.86318,-139.15
57927,0.86968,-139.48
57931,0.87592,-139.84
57935,0.88185,-140.23
57939,0.88741,-140.65
57943,0.89255,-141.1
57947,0.89723,-141.58
57951,0.90141,-142.08
57955,0.90504,-142.6
57959,0.90808,-143.14
57963,0.91051,-143.69
57967,0.91229,-144.25
57971,0.9134,-144.82
57975,0.91384,-145.4
57979,0.9136,-145.98
57983,0.91268,-146.55
57987,0.9111,-147.12
57991,0.90886,-147.67
57995,0.90599,-148.22
57999,0.90253,-148.74
58003,0.89851,-149.25
58007,0.89397,-149.73
58011,0.88895,-150.19
58015,0.88351,-150.62
58019,0.87768,-151.02
58023,0.87153,-151.39
58027,0.86509,-151.73
58031,0.85843,-152.03
58035,0.85159,-152.3
58039,0.84461,-152.54
58043,0.83754,-152.73
58047,0.83043,-152.9
58051,0.82331,-153.03
58055,0.81622,-153.12
58059,0.8092,-153.18
58063,0.80227,-153.21
58067,0.79547,-153.2
58071,0.78882,-153.17
58075,0.78234,-153.1
58079,0.77606,-153
58083,0.76999,-152.87
58087,0.76415,-152.72
58091,0.75855,-152.54
58095,0.75321,-152.34
58099,0.74813,-152.11
58103,0.74333,-151.86
58107,0.73881,-151.59
58111,0.73457,-151.3
58115,0.73064,-151
58119,0.727,-150.67
58123,0.72366,-150.34
58127,0.72063,-149.98
58131,0.71791,-149.62
58135,0.7155,-149.25
58139,0.7134,-148.86
58143,0.71162,-148.47
58147,0.71015,-148.07
58151,0.709,-147.66
58155,0.70816,-147.25
58159,0.70765,-146.84
58163,0.70744,-146.43
58167,0.70756,-146.02
58171,0.70799,-145.6
58175,0.70874,-145.19
58179,0.70981,-144.79
58183,0.71119,-144.39
58187,0.71289,-143.99
58191,0.7149,-143.61
58195,0.71723,-143.23
58199,0.71987,-142.86
58203,0.72282,-142.51
58207,0.72607,-142.17
58211,0.72963,-141.84
58215,0.73349,-141.53
58219,0.73765,-141.24
58223,0.7421,-140.96
58227,0.74683,-140.71
58231,0.75183,-140.48
58235,0.75711,-140.27
58240,0.76264,-140.08
58244,0.76842,-139.92
58248,0.77443,-139.79
58252,0.78066,-139.69
58256,0.78709,-139.61
58260,0.79369,-139.57
58264,0.80045,-139.56
58268,0.80734,-139.58
58272,0.81434,-139.63
58276,0.8214,-139.72
58280,0.8285,-139.84
58284,0.8356,-140
58288,0.84267,-140.19
58292,0.84965,-140.42
58296,0.8565,-140.68
58300,0.86318,-140.98
58304,0.86964,-141.31
58308,0.87583,-141.68
58312,0.88169,-142.08
58316,0.88718,-142.5
58320,0.89225,-142.96
58324,0.89684,-143.44
58328,0.90092,-143.94
58332,0.90444,-144.46
58336,0.90737,-145
58340,0.90968,-145.56
58344,0.91133,-146.12
58348,0.91231,-146.7
58352,0.91262,-147.27
58356,0.91224,-147.85
58360,0.91118,-148.42
58364,0.90945,-148.99
58368,0.90708,-149.54
58372,0.90408,-150.08
58376,0.90049,-150.6
58380,0.89634,-151.1
58385,0.89169,-151.58
58389,0.88656,-152.03
58393,0.88102,-152.46
58397,0.87511,-152.85
58401,0.86888,-153.21
58405,0.86238,-153.54
58409,0.85567,-153.84
58413,0.84878,-154.1
58417,0.84178,-154.32
58421,0.83469,-154.51
58425,0.82757,-154.67
58429,0.82046,-154.78
58433,0.81339,-154.87
58437,0.80639,-154.92
58441,0.79949,-154.94
58445,0.79273,-154.92
58449,0.78613,-154.87
58453,0.77972,-154.79
58457,0.7735,-154.69
58461,0.7675,-154.55
58465,0.76174,-154.39
58469,0.75622,-154.2
58473,0.75097,-153.99
58477,0.74599,-153.75
58481,0.74128,-153.5
58485,0.73686,-153.22
58489,0.73274,-152.92
58494,0.72891,-152.61
58498,0.72539,-152.28
58502,0.72218,-151.94
58506,0.71927,-151.58
58510,0.71668,-151.21
58514,0.7144,-150.83
58518,0.71243,-150.44
58522,0.71078,-150.05
58526,0.70945,-149.65
58530,0.70844,-149.24
58534,0.70775,-148.83
58538,0.70738,-148.42
58542,0.70733,-148
58546,0.7076,-147.59
58550,0.70818,-147.18
58554,0.70909,-146.77
58558,0.71032,-146.37
58562,0.71186,-145.97
58566,0.71372,-145.58
58570,0.7159,-145.2
58574,0.71839,-144.82
58578,0.7212,-144.46
58582,0.72432,-144.12
58587,0.72774,-143.78
58591,0.73147,-143.47
58595,0.73549,-143.17
58599,0.73982,-142.89
58603,0.74443,-142.62
58607,0.74932,-142.38
58611,0.75449,-142.16
58615,0.75991,-141.97
58619,0.76559,-141.8
58623,0.77151,-141.66
58627,0.77765,-141.55
58631,0.784,-141.46
58635,0.79053,-141.41
58639,0.79723,-141.39
58643,0.80406,-141.4
58647,0.81101,-141.44
58651,0.81804,-141.52
58655,0.82512,-141.63
58659,0.8322,-141.78
58663,0.83926,-141.96
58668,0.84625,-142.18
58672,0.85313,-142.43
58676,0.85984,-142.72
58680,0.86635,-143.04
58684,0.87259,-143.4
58688,0.87852,-143.79
58692,0.88409,-144.2
58696,0.88925,-144.65
58700,0.89395,-145.13
58704,0.89814,-145.62
58708,0.90178,-146.14
58712,0.90483,-146.68
58716,0.90726,-147.23
58720,0.90905,-147.8
58724,0.91016,-148.37
58728,0.9106,-148.94
58732,0.91035,-149.52
58736,0.90942,-150.1
58741,0.90782,-150.66
58745,0.90556,-151.22
58749,0.90267,-151.76
58753,0.89918,-152.29
58757,0.89513,-152.79
58761,0.89056,-153.27
58765,0.88551,-153.73
58769,0.88004,-154.16
58773,0.87418,-154.56
58777,0.868,-154.92
58781,0.86154,-155.26
58785,0.85486,-155.56
58789,0.848,-155.82
58793,0.84101,-156.05
58797,0.83394,-156.24
58801,0.82683,-156.4
58805,0.81972,-156.52
58810,0.81264,-156.61
58814,0.80564,-156.67
58818,0.79874,-156.69
58822,0.79197,-156.67
58826,0.78536,-156.63
58830,0.77893,-156.55
58834,0.7727,-156.45
58838,0.76669,-156.31
58842,0.76091,-156.15
58846,0.75539,-155.97
58850,0.75012,-155.75
58854,0.74513,-155.52
58858,0.74042,-155.26
58862,0.73599,-154.99
58866,0.73186,-154.69
58870,0.72803,-154.38
58875,0.72451,-154.05
58879,0.72129,-153.7
58883,0.71839,-153.35
58887,0.7158,-152.98
58891,0.71353,-152.6
58895,0.71157,-152.21
58899,0.70994,-151.81
58903,0.70862,-151.41
58907,0.70763,-151
58911,0.70695,-150.59
58915,0.7066,-150.18
58919,0.70657,-149.77
58923,0.70687,-149.35
58927,0.70748,-148.94
58932,0.70842,-148.53
58936,0.70967,-148.13
58940,0.71125,-147.73
58944,0.71315,-147.34
58948,0.71536,-146.96
58952,0.71789,-146.59
58956,0.72074,-146.24
58960,0.7239,-145.89
58964,0.72737,-145.56
58968,0.73114,-145.25
58972,0.73521,-144.95
58976,0.73958,-144.67
58980,0.74423,-144.41
58984,0.74917,-144.18
58989,0.75438,-143.97
58993,0.75985,-143.78
58997,0.76557,-143.62
59001,0.77152,-143.48
59005,0.7777,-143.37
59009,0.78408,-143.3
59013,0.79063,-143.25
59017,0.79735,-143.24
59021,0.80419,-143.26
59025,0.81114,-143.31
59029,0.81817,-143.4
59033,0.82523,-143.52
59037,0.83228,-143.68
59042,0.8393,-143.87
59046,0.84623,-144.1
59050,0.85304,-144.36
59054,0.85966,-144.66
59058,0.86606,-145
59062,0.87218,-145.37
59066,0.87797,-145.76
59070,0.88338,-146.19
59074,0.88836,-146.65
59078,0.89286,-147.13
59082,0.89684,-147.64
59086,0.90025,-148.16
59091,0.90306,-148.71
59095,0.90523,-149.26
59099,0.90675,-149.83
59103,0.9076,-150.41
59107,0.90776,-150.98
59111,0.90723,-151.56
59115,0.90603,-152.13
59119,0.90415,-152.69
59123,0.90163,-153.24
59127,0.89849,-153.78
59131,0.89477,-154.3
59135,0.8905,-154.79
59140,0.88572,-155.26
59144,0.88049,-155.71
59148,0.87485,-156.12
59152,0.86885,-156.51
59156,0.86255,-156.86
59160,0.85599,-157.18
59164,0.84923,-157.46
59168,0.84232,-157.71
59172,0.83529,-157.92
59176,0.82821,-158.1
59180,0.8211,-158.24
59184,0.81401,-158.35
59189,0.80698,-158.42
59193,0.80003,-158.45
59197,0.79321,-158.46
59201,0.78652,-158.43
59205,0.78001,-158.37
59209,0.77369,-158.28
59213,0.76758,-158.15
59217,0.7617,-158.01
59221,0.75607,-157.83
59225,0.75069,-157.63
59229,0.74558,-157.41
59234,0.74075,-157.16
59238,0.7362,-156.89
59242,0.73195,-156.6
59246,0.728,-156.3
59250,0.72435,-155.97
59254,0.72101,-155.63
59258,0.71799,-155.28
59262,0.71527,-154.92
59266,0.71288,-154.54
59270,0.71081,-154.16
59274,0.70905,-153.76
59279,0.70762,-153.36
59283,0.70651,-152.96
59287,0.70572,-152.55
59291,0.70526,-152.13
59295,0.70512,-151.72
59299,0.70531,-151.31
59303,0.70582,-150.89
59307,0.70665,-150.48
59311,0.70781,-150.08
59315,0.70928,-149.68
59320,0.71108,-149.29
59324,0.7132,-148.91
59328,0.71564,-148.53
59332,0.7184,-148.17
59336,0.72147,-147.82
59340,0.72485,-147.49
59344,0.72853,-147.17
59348,0.73252,-146.87
59352,0.73681,-146.59
59356,0.74139,-146.33
59361,0.74626,-146.09
59365,0.75139,-145.87
59369,0.75679,-145.68
59373,0.76245,-145.51
59377,0.76834,-145.37
59381,0.77446,-145.26
59385,0.78078,-145.18
59389,0.78728,-145.13
59393,0.79395,-145.11
59397,0.80075,-145.12
59402,0.80766,-145.17
59406,0.81464,-145.26
59410,0.82167,-145.37
59414,0.8287,-145.53
59418,0.83569,-145.72
59422,0.8426,-145.94
59426,0.84938,-146.2
59430,0.85599,-146.5
59434,0.86238,-146.83
59438,0.86849,-147.2
59443,0.87428,-147.59
59447,0.87968,-148.02
59451,0.88466,-148.48
59455,0.88917,-148.96
59459,0.89315,-149.46
59463,0.89656,-149.99
59467,0.89938,-150.53
59471,0.90156,-151.09
59475,0.90309,-151.65
59480,0.90394,-152.23
59484,0.9041,-152.8
59488,0.90358,-153.38
59492,0.90238,-153.95
59496,0.90051,-154.51
59500,0.89799,-155.07
59504,0.89485,-155.6
59508,0.89113,-156.12
59512,0.88686,-156.61
59517,0.88208,-157.09
59521,0.87685,-157.53
59525,0.87122,-157.94
59529,0.86522,-158.33
59533,0.85893,-158.68
59537,0.85238,-158.99
59541,0.84562,-159.28
59545,0.83872,-159.52
59549,0.83171,-159.73
59554,0.82464,-159.91
59558,0.81755,-160.05
59562,0.81048,-160.15
59566,0.80347,-160.22
59570,0.79655,-160.25
59574,0.78975,-160.25
59578,0.78309,-160.22
59582,0.77662,-160.15
59586,0.77033,-160.06
59591,0.76426,-159.93
59595,0.75842,-159.78
59599,0.75283,-159.6
59603,0.7475,-159.4
59607,0.74244,-159.17
59611,0.73766,-158.92
59615,0.73316,-158.65
59619,0.72897,-158.36
59624,0.72507,-158.05
59628,0.72148,-157.72
59632,0.71821,-157.38
59636,0.71524,-157.02
59640,0.7126,-156.66
59644,0.71027,-156.28
59648,0.70827,-155.89
